Plate ID,Row,Column,Genotype,Mouse,Region,Experiment Date,DOB,Cage
Cal-JB-008,D,3,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,D,4,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,D,5,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,D,6,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,D,7,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,D,8,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,D,9,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,D,10,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,D,11,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,D,12,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,D,13,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,D,14,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,D,15,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,D,16,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,D,17,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,D,18,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,D,19,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,D,20,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,D,21,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,D,22,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,D,23,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,D,24,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,E,1,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,E,2,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,E,3,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,E,4,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,E,5,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,E,6,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,E,7,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,E,8,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,E,9,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,E,10,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,E,11,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,E,12,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,E,13,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,E,14,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,E,15,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,E,16,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,E,17,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,E,18,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,E,19,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,E,20,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,E,21,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,E,22,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,E,23,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,E,24,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,F,1,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,F,2,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,F,3,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,F,4,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,F,5,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,F,6,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,F,7,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,F,8,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,F,9,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,F,10,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,F,11,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,F,12,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,F,13,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,F,14,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,F,15,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,F,16,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,F,17,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,F,18,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,F,19,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,F,20,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,F,21,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,F,22,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,F,23,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,F,24,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,G,1,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,G,2,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,G,3,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,G,4,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,G,5,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,G,6,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,G,7,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,G,8,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,G,9,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,G,10,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,G,11,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,G,12,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,G,13,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,G,14,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,G,15,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,G,16,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,G,17,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,G,18,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,G,19,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,G,20,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,G,21,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,G,22,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,G,23,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,G,24,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,H,1,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,H,2,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,H,3,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,H,4,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,H,5,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,H,6,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,H,7,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,H,8,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,H,9,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,H,10,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,H,11,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,H,12,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,H,13,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,H,14,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,H,15,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,H,16,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,H,17,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,H,18,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,H,19,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,H,20,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,H,21,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,H,22,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,H,23,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,H,24,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,I,1,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,I,2,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,I,3,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,I,4,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,I,5,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,I,6,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,I,7,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,I,8,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,I,9,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,I,10,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,I,11,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,I,12,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,I,13,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,I,14,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,I,15,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,I,16,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,I,17,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,I,18,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,I,19,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,I,20,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,I,21,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,I,22,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,I,23,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,I,24,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,J,1,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,J,2,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,J,3,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,J,4,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,J,5,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,J,6,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,J,7,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,J,8,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,J,9,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,J,10,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,J,11,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,J,12,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,J,13,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,J,14,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,J,15,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,J,16,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,J,17,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,J,18,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,J,19,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,J,20,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,J,21,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,J,22,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,J,23,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,J,24,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,K,1,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,K,2,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,K,3,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,K,4,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,K,5,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,K,6,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,K,7,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,K,8,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,K,9,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,K,10,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,K,11,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,K,12,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,K,13,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,K,14,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,K,15,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,K,16,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,K,17,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,K,18,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,K,19,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,K,20,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,K,21,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,K,22,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,K,23,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,K,24,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,L,1,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,L,2,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,L,3,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,L,4,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,L,5,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,L,6,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,L,7,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,L,8,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,L,9,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,L,10,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,L,11,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,L,12,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,L,13,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,L,14,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,L,15,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,L,16,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,L,17,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,L,18,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,L,19,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,L,20,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,L,21,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,L,22,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,L,23,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,L,24,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,M,1,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,M,2,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,M,3,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,M,4,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,M,5,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,M,6,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,M,7,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,M,8,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,M,9,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,M,10,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,M,11,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,M,12,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,M,13,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,M,14,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,M,15,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,M,16,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,M,17,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,M,18,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,M,19,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,M,20,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,M,21,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,M,22,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,M,23,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,M,24,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,N,1,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,N,2,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,N,3,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,N,4,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,N,5,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,N,6,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,N,7,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,N,8,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,N,9,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,N,10,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,N,11,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,N,12,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,N,13,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,N,14,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,N,15,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,N,16,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,N,17,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,N,18,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,N,19,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,N,20,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,N,21,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,N,22,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,N,23,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,N,24,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,O,1,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,O,2,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,O,3,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,O,4,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,O,5,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,O,6,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,O,7,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,O,8,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,O,9,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,O,10,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,O,11,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,O,12,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,O,13,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,O,14,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,O,15,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,O,16,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,O,17,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,O,18,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,O,19,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,O,20,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,O,21,,,E,#N/A,#N/A,#N/A
Cal-JB-008,O,22,,,E,#N/A,#N/A,#N/A
Cal-JB-008,O,23,,,E,#N/A,#N/A,#N/A
Cal-JB-008,O,24,,,E,#N/A,#N/A,#N/A
Cal-JB-008,P,1,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,P,2,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,P,3,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,P,4,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,P,5,ASO,4789,P,11/13/2023,5/31/2023,6
Cal-JB-008,P,6,ASO,4789,P,11/13/2023,5/31/2023,6
