Plate ID,Row,Column,Genotype,Mouse,Region,Experiment Date,DOB,Cage
Cal-JB-006,D,17,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,D,18,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,D,19,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,D,20,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,D,21,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,D,22,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,D,23,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,D,24,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,E,1,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,E,2,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,E,3,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,E,4,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,E,5,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,E,6,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,E,7,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,E,8,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,E,9,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,E,10,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,E,11,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,E,12,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,E,13,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,E,14,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,E,15,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,E,16,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,E,17,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,E,18,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,E,19,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,E,20,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,E,21,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,E,22,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,E,23,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,E,24,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,F,1,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,F,2,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,F,3,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,F,4,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,F,5,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,F,6,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,F,7,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,F,8,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,F,9,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,F,10,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,F,11,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,F,12,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,F,13,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,F,14,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,F,15,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,F,16,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,F,17,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,F,18,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,F,19,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,F,20,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,F,21,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,F,22,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,F,23,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,F,24,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,G,1,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,G,2,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,G,3,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,G,4,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,G,5,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,G,6,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,G,7,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,G,8,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,G,9,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,G,10,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,G,11,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,G,12,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,G,13,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,G,14,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,G,15,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,G,16,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,G,17,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,G,18,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,G,19,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,G,20,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,G,21,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,G,22,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,G,23,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,G,24,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,H,1,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,H,2,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,H,3,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,H,4,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,H,5,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,H,6,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,H,7,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,H,8,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,H,9,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,H,10,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,H,11,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,H,12,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,H,13,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,H,14,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,H,15,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,H,16,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,H,17,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,H,18,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,H,19,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,H,20,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,H,21,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,H,22,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,H,23,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,H,24,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,I,1,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,I,2,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,I,3,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,I,4,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,I,5,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,I,6,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,I,7,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,I,8,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,I,9,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,I,10,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,I,11,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,I,12,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,I,13,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,I,14,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,I,15,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,I,16,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,I,17,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,I,18,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,I,19,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,I,20,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,I,21,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,I,22,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,I,23,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,I,24,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,J,1,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,J,2,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,J,3,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,J,4,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,J,5,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,J,6,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,J,7,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,J,8,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,J,9,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,J,10,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,J,11,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,J,12,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,J,13,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,J,14,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,J,15,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,J,16,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,J,17,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,J,18,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,J,19,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,J,20,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,J,21,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,J,22,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,J,23,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,J,24,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,K,1,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,K,2,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,K,3,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,K,4,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,K,5,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,K,6,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,K,7,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,K,8,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,K,9,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,K,10,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,K,11,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,K,12,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,K,13,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,K,14,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,K,15,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,K,16,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,K,17,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,K,18,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,K,19,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,K,20,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,K,21,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,K,22,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,K,23,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,K,24,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,L,1,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,L,2,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,L,3,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,L,4,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,L,5,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,L,6,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,L,7,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,L,8,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,L,9,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,L,10,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,L,11,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,L,12,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,L,13,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,L,14,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,L,15,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,L,16,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,L,17,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,L,18,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,L,19,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,L,20,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,L,21,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,L,22,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,L,23,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,L,24,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-006,M,1,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,M,2,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,M,3,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,M,4,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,M,5,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,M,6,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,M,7,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,M,8,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,M,9,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,M,10,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,M,11,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,M,12,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,M,13,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,M,14,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,M,15,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,M,16,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,M,17,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,M,18,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,M,19,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,M,20,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,M,21,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,M,22,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,M,23,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,M,24,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,N,1,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,N,2,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,N,3,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,N,4,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,N,5,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,N,6,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,N,7,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,N,8,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,N,9,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,N,10,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,N,11,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,N,12,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,N,13,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,N,14,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,N,15,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,N,16,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,N,17,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,N,18,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,N,19,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,N,20,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,N,21,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,N,22,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,N,23,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,N,24,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,O,1,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,O,2,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,O,3,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,O,4,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,O,5,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,O,6,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,O,7,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,O,8,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,O,9,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,O,10,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,O,11,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,O,12,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,O,13,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,O,14,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,O,15,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,O,16,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,O,17,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,O,18,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,O,19,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,O,20,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,O,21,,,E,#N/A,#N/A,#N/A
Cal-JB-006,O,22,,,E,#N/A,#N/A,#N/A
Cal-JB-006,O,23,,,E,#N/A,#N/A,#N/A
Cal-JB-006,O,24,,,E,#N/A,#N/A,#N/A
Cal-JB-006,P,1,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,P,2,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,P,3,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,P,4,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,P,5,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,P,6,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,P,7,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,P,8,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,P,9,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,P,10,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,P,11,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,P,12,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,P,13,ASO,4790,P,11/13/2023,5/31/2023,6
Cal-JB-006,P,14,ASO,4790,P,11/13/2023,5/31/2023,6
