Plate ID,Row,Column,Genotype,Mouse,Region,Experiment Date,DOB,Cage
Cal-JB-004,B,11,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,B,12,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,B,13,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,B,14,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,B,15,ASO,4802,D,11/10/2023,6/5/2023,2
Cal-JB-004,B,16,ASO,4802,D,11/10/2023,6/5/2023,2
Cal-JB-004,B,17,ASO,4802,D,11/10/2023,6/5/2023,2
Cal-JB-004,B,18,ASO,4802,D,11/10/2023,6/5/2023,2
Cal-JB-004,B,19,ASO,4802,D,11/10/2023,6/5/2023,2
Cal-JB-004,B,20,ASO,4802,D,11/10/2023,6/5/2023,2
Cal-JB-004,B,21,ASO,4802,D,11/10/2023,6/5/2023,2
Cal-JB-004,B,22,ASO,4802,D,11/10/2023,6/5/2023,2
Cal-JB-004,B,23,ASO,4802,D,11/10/2023,6/5/2023,2
Cal-JB-004,B,24,ASO,4802,D,11/10/2023,6/5/2023,2
Cal-JB-004,C,1,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,C,2,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,C,3,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,C,4,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,C,5,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,C,6,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,C,7,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,C,8,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,C,9,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,C,10,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,C,11,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,C,12,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,C,13,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,C,14,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,C,15,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,C,16,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,C,17,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,C,18,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,C,19,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,C,20,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,C,21,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,C,22,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,C,23,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,C,24,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,D,1,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,D,2,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,D,3,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,D,4,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,D,5,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,D,6,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,D,7,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,D,8,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,D,9,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,D,10,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,D,11,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,D,12,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,D,13,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,D,14,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,D,15,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,D,16,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,D,17,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,D,18,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,D,19,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,D,20,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,D,21,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,D,22,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,D,23,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,D,24,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,E,1,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,E,2,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,E,3,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,E,4,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,E,5,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,E,6,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,E,7,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,E,8,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,E,9,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,E,10,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,E,11,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,E,12,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,E,13,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,E,14,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,E,15,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,E,16,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,E,17,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,E,18,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,E,19,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,E,20,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,E,21,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,E,22,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,E,23,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,E,24,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,F,1,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,F,2,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,F,3,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,F,4,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,F,5,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,F,6,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,F,7,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,F,8,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,F,9,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,F,10,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,F,11,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,F,12,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,F,13,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,F,14,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,F,15,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,F,16,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,F,17,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,F,18,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,F,19,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,F,20,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,F,21,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,F,22,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,F,23,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,F,24,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,G,1,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,G,2,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,G,3,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,G,4,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,G,5,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,G,6,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,G,7,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,G,8,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,G,9,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,G,10,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,G,11,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,G,12,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,G,13,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,G,14,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,G,15,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,G,16,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,G,17,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,G,18,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,G,19,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,G,20,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,G,21,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,G,22,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,G,23,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,G,24,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,H,1,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,H,2,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,H,3,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,H,4,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,H,5,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,H,6,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,H,7,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,H,8,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,H,9,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,H,10,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,H,11,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,H,12,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,H,13,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,H,14,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,H,15,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,H,16,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,H,17,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,H,18,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,H,19,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,H,20,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,H,21,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,H,22,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,H,23,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,H,24,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,I,1,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,I,2,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,I,3,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,I,4,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,I,5,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,I,6,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,I,7,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,I,8,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,I,9,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,I,10,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,I,11,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,I,12,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,I,13,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,I,14,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,I,15,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,I,16,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,I,17,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,I,18,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,I,19,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,I,20,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,I,21,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,I,22,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,I,23,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,I,24,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,J,1,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,J,2,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,J,3,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,J,4,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,J,5,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,J,6,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,J,7,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,J,8,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,J,9,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,J,10,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,J,11,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,J,12,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,J,13,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,J,14,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,J,15,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,J,16,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,J,17,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,J,18,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,J,19,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,J,20,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,J,21,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,J,22,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,J,23,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,J,24,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,K,1,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,K,2,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,K,3,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,K,4,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,K,5,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,K,6,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,K,7,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,K,8,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,K,9,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,K,10,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,K,11,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,K,12,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,K,13,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,K,14,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,K,15,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,K,16,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,K,17,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,K,18,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,K,19,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,K,20,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,K,21,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,K,22,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,K,23,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,K,24,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,L,1,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,L,2,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,L,3,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,L,4,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,L,5,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,L,6,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,L,7,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,L,8,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,L,9,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,L,10,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,L,11,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,L,12,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,L,13,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,L,14,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,L,15,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,L,16,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,L,17,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,L,18,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,L,19,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,L,20,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,L,21,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,L,22,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,L,23,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,L,24,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,M,1,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,M,2,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,M,3,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,M,4,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,M,5,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,M,6,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,M,7,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,M,8,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,M,9,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,M,10,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,M,11,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,M,12,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,M,13,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,M,14,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,M,15,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,M,16,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,M,17,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,M,18,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,M,19,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,M,20,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,M,21,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,M,22,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,M,23,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,M,24,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,N,1,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,N,2,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,N,3,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,N,4,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,N,5,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,N,6,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,N,7,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,N,8,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,N,9,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,N,10,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,N,11,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,N,12,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,N,13,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,N,14,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,N,15,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,N,16,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,N,17,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,N,18,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,N,19,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,N,20,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,N,21,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,N,22,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,N,23,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,N,24,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,O,1,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,O,2,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,O,3,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,O,4,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,O,5,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,O,6,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,O,7,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,O,8,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,O,9,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,O,10,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,O,11,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,O,12,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,O,13,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,O,14,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,O,15,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,O,16,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,O,17,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,O,18,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,O,19,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,O,20,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,O,21,,,E,#N/A,#N/A,#N/A
Cal-JB-004,O,22,,,E,#N/A,#N/A,#N/A
Cal-JB-004,O,23,,,E,#N/A,#N/A,#N/A
Cal-JB-004,O,24,,,E,#N/A,#N/A,#N/A
Cal-JB-004,P,1,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,P,2,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,P,3,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,P,4,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,P,5,ASO,4802,P,11/10/2023,6/5/2023,2
Cal-JB-004,P,6,ASO,4802,P,11/10/2023,6/5/2023,2
